-3.59794854 -10.88365256 0
-10.36324441 -8.81156493 3
4.60420508 -11.39925955 4
3.30142869 -9.28850004 4
-7.94188167 -8.30107740 3
-8.95299000 -7.22703795 3
-8.15924630 -7.82926881 3
-6.67228420 -0.88004015 1
-10.13634503 -6.30633825 3
2.00217484 -11.20865512 4
4.62466471 -7.39237860 4
-8.48564367 -7.12039915 3
5.23600565 -10.21655087 4
-5.76009493 -9.68397985 0
-6.09316649 -0.24568575 1
-4.53074704 -11.42455748 0
4.38334258 -11.08190099 4
-4.95810264 -9.79111430 0
2.73832732 -9.01756463 4
-5.91066346 0.58571119 1
-10.06941680 -8.21815501 3
3.37872626 -10.38353020 4
3.31550439 -9.76002944 4
-8.37043919 -8.43730498 3
-3.62483316 -7.83890875 0
-11.20559131 -7.72031171 3
-6.09319073 -0.99774990 1
-4.12296629 -0.50523508 1
-6.02528389 0.26476976 1
-4.55597407 -10.89003983 0
5.13329739 -8.75447296 2
3.68719646 -10.01442284 2
3.75585443 -10.09043241 4
-4.43231462 -8.81879707 0
4.37346029 -8.30146820 2
-10.70804139 -5.87075321 3
-9.34705253 -7.92032548 3
-11.63553310 -7.28880330 3
-7.49440018 -9.66660884 0
-9.89374237 -7.14530217 3
-6.70886379 0.69872018 1
4.43055192 -9.15681169 2
4.67119456 -7.40938060 2
3.75403047 -7.86408565 2
2.37047507 -9.74055045 4
3.80375514 -9.69728004 2
2.61271556 -8.86916325 4
-4.57004236 -9.05671808 0
-5.03744991 0.32189232 1
-6.15217050 -10.58747291 0
-6.06189226 -0.07561346 1
-5.92168656 0.90847431 1
-6.57546801 -2.74191762 1
3.74873930 -10.24513438 4
-5.17277296 0.86252159 1
3.39331683 -10.90409870 4
-5.91821511 -9.73036268 0
-6.40718942 -0.37564964 1
-9.59078468 -6.02179084 3
-5.40852587 -11.77926153 0
3.39719697 -8.77996820 2
-10.16111505 -6.38077092 3
-6.50132198 0.32299023 1
-7.97720839 -6.77917831 3
-5.89847605 -2.26379430 1
4.32532235 -7.90812667 2
5.74503205 -11.66602774 2
-4.96775786 -0.15316804 1
3.39318464 -8.95690058 2
-5.47739647 -11.40751985 0
-11.24715800 -7.62091861 3
4.91858830 -7.87511662 2
-8.16413185 -8.97312853 3
3.17421711 -9.62535069 4
-6.00545356 -1.06280236 1
-7.02279469 -1.74277266 1
2.80427611 -8.62591637 2
4.34538448 -10.76522643 2
3.91499107 -9.64996231 2
-11.15927819 -7.22125688 3
-6.97923099 -11.16594235 0
-9.90074015 -4.99804904 3
-10.57330488 -7.93870281 3
-10.49839131 -5.75775199 3
-10.83838552 -6.46656493 3
3.63151022 -9.08905957 4
-8.94781896 -7.63891721 3
-8.52656241 -9.40387797 3
4.61791648 -9.30779723 4
-3.49761465 -9.36710840 0
-3.05016718 -9.54301433 0
-10.24450755 -7.98386385 3
-4.76174921 -9.32489764 0
-7.24952440 -0.51232017 1
-5.52300021 -11.58551658 0
2.75499339 -8.56671736 2
5.11251170 -8.04941567 2
3.16095589 -8.76750283 4
4.63570789 -8.18805909 4
5.40892504 -10.38138795 2
-4.39043707 -9.48345328 0
4.37116105 -8.77643986 2
-4.99486388 -9.50743481 0
-7.87106919 -12.36360147 0
4.60556831 -9.69274720 2
2.77425822 -8.23598228 2
4.53528364 -9.10974767 2
2.60549577 -9.06881164 4
5.58622652 -8.46869017 2
-10.30107782 -7.44984478 3
2.91867410 -9.41802887 4
3.17113574 -7.72472141 2
3.70894622 -9.60408595 2
3.62174850 -11.08209613 4
5.72659347 -10.12242877 2
-7.66223206 -0.00621639 1
-10.26625575 -8.45491186 3
2.75419005 -11.53945993 4
-4.33758167 -10.30368361 0
-6.39545420 -10.36026785 0
-8.18776503 0.68417682 1
-5.20420125 -9.50977500 0
4.97232541 -9.69776363 4
-5.00149007 -10.49223301 0
-5.69092868 0.67546811 1
5.27420030 -8.90283156 2
5.24142842 -7.29367983 2
-10.20054680 -8.99462877 3
-6.14656454 -8.59884889 0
-3.99306019 -10.75494528 0
4.76822915 -9.95847670 2
-7.22847360 -1.83990706 1
3.52144311 -9.26356206 2
3.09287475 -8.51845803 4
1.70156905 -11.03859638 4
-9.13600054 -7.55890095 3
-11.02899509 -7.19332658 3
-2.96532912 0.81849817 1
4.58733249 -10.31590893 4
3.06864336 -9.43872340 4
-5.63923712 -10.53062191 0
-10.55787040 -5.38340150 3
-4.78092633 -10.88682466 0
-4.46791945 -10.71082289 0
3.51345431 -9.14794992 4
-9.82043114 -7.88183073 3
3.73702165 -7.76978601 2
-6.85390827 -0.50788411 1
4.90503413 -9.17797462 4
2.63607915 -10.35334362 4
-5.99625241 0.08102883 1
-6.00591549 -0.82135477 1
-5.55848266 -10.89489294 0
-8.26586058 -6.75598939 3
-9.25183241 -6.53170522 3
-5.70658899 -0.55108360 1
-4.96422028 -0.92187400 1
2.79732665 -8.44388182 2
-6.69826666 0.60737005 1
-8.25835389 -6.67514676 3
-8.59035011 -6.36264353 3
3.74740901 -10.11119121 4
-5.31466008 0.60500666 1
-2.44137089 -10.71909759 0
-10.21535252 -7.00065349 3
3.00739827 -8.49313632 4
-5.29751725 -10.86099684 0
3.73645067 -10.47301418 4
-5.96393088 0.39200170 1
-5.76957606 -9.89610269 0
4.01716272 -9.75634200 2
-5.28091144 -9.50719414 0
-4.86576150 -0.65967318 1
-4.26684363 -11.30401505 0
3.02368506 -8.73656775 2
-5.48777825 -9.07811089 0
-8.90414205 -8.96616119 3
-7.65778285 -1.43606250 1
2.37207018 -11.66746606 4
-5.77533968 -10.42360836 0
-10.34180986 -7.67837358 3
-5.11784539 -8.73466130 0
4.02788087 -9.37800180 2
-5.86119649 0.27883526 1
4.29127832 -9.94949362 4
-5.25719016 -1.48966196 1
-9.10066011 -8.14894036 3
-9.22435038 -7.75699204 3
-9.63992458 -8.85324864 3
-6.40372566 0.13319872 1
-9.56152995 -7.24357045 3
-11.06315886 -8.15133777 3
4.34171632 -10.84392942 4
2.78478305 -10.36530860 4
2.51658219 -8.71341550 4
-10.41387573 -6.29490747 3
-8.90451387 -8.12257789 3
4.64659322 -8.88931533 2
3.48815135 -10.18081211 2
-4.36633586 -10.10551449 0
4.46668081 -10.72081072 4
-3.39702569 -0.83359390 1
4.83616032 -8.24895877 2
-5.56567258 0.30323629 1
-5.94928775 -9.19974080 0
4.50219932 -8.75953666 2
-10.81197600 -7.12537281 3
-5.32296706 -0.71991898 1
-5.33963067 -0.43145182 1
3.69940101 -10.03271324 4
2.42224960 -11.47218914 4
-4.39306813 -9.11674535 0
2.54433337 -8.57859383 4
5.24405855 -7.24824830 2
-4.65679227 -8.94411670 0
-4.81874443 -10.20913543 0
-9.89760830 -7.98208498 3
4.59207654 -7.76384107 2
-10.41209687 -7.69686790 3
4.76172386 -8.87329657 2
2.95137360 -10.23229960 4
-7.22064593 1.59358184 1
4.51179309 -8.97097918 2
-4.86222798 -0.12844889 1
-6.21992116 -9.70994510 0
4.90575814 -12.04929606 4
-4.64525477 -0.82694872 1
-9.27654353 -8.19411436 3
4.08945637 -8.86096537 2
-9.69369244 -8.30671589 3
-5.98754118 -9.16158638 0
2.61805356 -9.41284976 2
-9.85771143 -7.19043261 3
-3.82193926 -10.37256633 0
5.25478816 -9.58483004 2
-7.00277181 0.72299674 1
-6.76897009 -11.00721168 0
-5.59412985 -8.99007395 0
3.10860925 -10.59424030 4
-5.57328920 -1.44507061 1
-10.14889815 -6.20921208 3
-5.98667419 -0.43877961 1
3.59105585 -8.96472857 4
2.07276481 -10.49455710 2
-6.08687950 -0.50806654 1
-7.03901487 0.33385367 1
5.51333438 -9.13696745 2
3.99058889 -11.37383771 4
-8.10230563 -6.55440985 3
-5.78397995 -1.22601575 1
-10.39117851 -8.38036685 3
4.60361195 -9.05899776 4
-9.29211702 -8.42192670 3
4.53633150 -8.94853780 2
3.62289107 -9.24945103 4
-6.13919813 -1.46014871 1
-8.91907970 -8.37509258 3
3.48511271 -8.85793343 2
-5.46233371 -10.63473645 0
3.65258948 -9.84366562 4
4.54236838 -11.11862713 4
-9.76084069 -7.39631143 3
-7.96545420 -7.27118951 3
5.23826842 -9.21016344 2
-4.62644006 -11.66240531 0
-7.13746826 -0.52318122 1
2.97191319 -9.97458068 4
4.84917176 -10.76909298 4
3.01694292 -10.82363138 4
5.21929630 -9.74112112 2
-9.46505671 -8.75953149 3
-5.87084701 -10.35765468 0
3.90776369 -8.71566873 4
-6.57177823 1.23696186 1
4.88785081 -8.02971605 2
-5.57219525 -0.37347542 1
-7.42786378 -6.84947112 3
-4.05486406 -9.56749531 0
4.60844893 -10.38528566 2
-10.63128435 -6.36972325 3
-11.14017286 -6.60782923 3
-3.88660897 -8.67836378 0
-5.87649615 -0.14405287 1
3.03312542 -9.35992106 2
-9.64420367 -7.79005136 3
3.77105588 -9.88286272 4
5.54088706 -8.86815718 2
4.47244770 -8.75357264 2
-6.43921632 -9.31965240 0
2.94335985 -9.47339169 4
3.73728289 -8.67120781 2
2.93248391 -10.56004063 4
-6.63022401 -7.30140109 3
-4.48327171 -9.96294704 0
-5.23074063 1.21626733 1
-5.31445994 -11.39669479 0
-8.80124747 -7.13829928 3
-4.54839820 -10.11971561 0
2.41474083 -11.01948135 4
-4.79659351 -10.44285307 0
2.94266751 -9.53552374 2
3.89888610 -8.37990904 2
5.04591029 -9.50546653 4
-3.20044308 -9.69666352 0
-5.15066659 1.03708451 1
-6.56320731 -0.71072362 1
2.98812023 -10.42706543 4
-4.71926549 -9.90058584 0
-5.22598131 -9.50890987 0
-6.32246855 0.30900158 1
4.95929709 -8.91638073 2
-3.13183053 -10.67524127 0
3.55952951 -10.29437369 4
-4.81776488 0.40624073 1
-4.39063259 -11.06794104 0
3.58935199 -8.84023523 4
-6.41568779 0.69343464 1
-4.77616026 -8.95137315 0
-8.91724175 -8.84543000 3
-4.18423924 -11.04107459 0
-9.33415957 -8.15091392 3
-4.48218784 -11.34328403 0
4.18138504 -9.35559350 2
-6.79873225 -0.68512358 1
3.79106162 -10.37502065 4
-4.76994490 -10.69527386 0
5.54204243 -7.55576752 2
4.16414933 -9.36261479 4
1.89017465 -8.55882378 2
3.41373588 -10.48386083 4
5.08088020 -9.38437134 2
3.11133919 -9.26488061 4
-10.19379085 -9.02174591 3
4.52616517 -9.30925972 4
-5.93671831 -0.25309301 1
3.61432971 -8.17204679 2
-4.95140479 0.51596562 1
-4.94204462 -9.68130875 0
-5.07482672 0.82769711 1
-5.20951759 -1.51585372 1
-4.06812418 -10.61482348 0
-5.47452632 -10.12044364 0
-5.98905367 0.70639687 1
-4.45429248 -1.48242639 1
-4.29104352 -1.76628815 1
-6.76979039 -1.13445950 1
-10.76516249 -7.26425150 3
-8.08861936 -7.25125662 3
-7.38512118 -1.63175513 1
-4.89679626 -0.55579342 1
-11.95815657 -8.06528401 3
-5.50682578 -9.99301292 0
-6.38320754 2.41403260 1
-6.63680709 0.39347702 1
-3.58943478 0.51464565 1
-6.18980368 0.84995072 1
-10.72070362 -6.35827882 3
-5.17178635 -0.12121655 1
-8.99230478 -8.61118414 3
4.56499547 -8.96451083 2
2.28526779 -10.10416501 4
3.70749380 -10.01161701 4
3.92093378 -10.56836451 2
4.82784665 -11.07176936 2
3.70583779 -9.39018410 4
-9.19976773 -7.24456244 3
-8.09534830 -8.79034846 3
-8.49172022 -7.22952315 3
-6.35492098 -9.07686904 0
-7.60097873 -10.96695448 0
-10.43281912 -8.29008726 3
-6.58780621 0.24080155 1
-9.76360937 -5.99983495 3
-6.46694482 -10.76032851 0
-6.38554644 -10.75931590 0
-4.24492680 -10.35384284 0
2.27617308 -8.78992843 4
-4.56708778 -9.09282323 0
4.35657523 -10.64364501 2
-9.78501016 -8.94379951 3
2.48763270 -8.76566124 4
4.34428826 -9.03396093 2
-11.02999280 -8.58882779 3
3.44335405 -9.93734049 2
-5.77962251 -8.61113766 0
-7.25459487 -0.98181915 1
-7.31626623 0.57633045 1
4.15379231 -8.74413144 4
-10.78871830 -7.15540582 3
3.62769933 -8.96140252 2
4.27962450 -9.29836601 2
3.10538768 -9.69696675 4
2.14638385 -7.74850054 2
-4.05426540 -9.53418636 0
-5.14367355 -9.06288208 0
2.00542210 -8.62071604 4
-6.18340638 -9.02156370 0
3.93328178 -9.80819269 2
5.10464052 -7.46521538 2
-6.15501670 0.45257908 1
4.28921780 -8.26514059 2
-5.96451619 -9.74084376 0
-4.62146311 -10.73482180 0
4.06222957 -7.91260841 2
3.30642819 -9.32975909 4
3.95442596 -7.51086216 2
-4.10331426 -0.40601450 1
4.66745676 -9.14903739 2
-2.92279204 -10.38400568 0
4.75396835 -9.43196017 4
-5.19236604 -1.98457109 1
-7.04877752 0.16257098 1
5.59393011 -10.61376753 4
1.99261995 -9.52584473 4
-8.27016396 -7.61061953 3
5.52032789 -10.89015319 2
4.68420555 -7.48832937 2
-5.53814280 -10.16061203 0
4.38597305 -8.58002391 2
-10.48008476 -8.25026100 3
2.90852643 -9.10469674 4
4.92735984 -8.87885525 2
5.15922673 -10.89411987 4
-11.87136135 -8.10137404 3
-10.51144768 -6.38742065 3
5.64075806 -9.72399670 2
4.57209110 -10.55503749 2
-4.97845992 0.18752057 1
-5.53835583 -0.06610785 1
3.77632417 -9.46895152 2
-6.73998545 -8.41993304 0
3.08830233 -11.19480065 4
-4.45410999 -8.20788370 0
-3.27689484 -11.08310498 0
-5.52831610 0.17553156 1
-8.64885526 -7.83737257 3
-7.60103841 0.20707453 1
-4.81571211 0.00275874 1
-4.87200362 -9.70524758 0
-8.73641188 -8.01724524 3
3.22140211 -9.28476702 2
4.63176761 -8.98909353 2
-10.10419276 -8.18416477 3
-10.66881394 -7.37302747 3
2.49671891 -10.51973237 4
3.49512543 -8.02606101 4
-9.79002663 -6.60460121 3
-5.78775180 -10.31775530 0
-4.27411058 -9.67193310 0
2.40589374 -9.77548606 2
-4.88511427 -11.75881270 0
-8.59647892 -8.35267836 3
4.79713827 -10.71354196 4
3.39658695 -10.14299305 4
4.56631111 -10.20421780 2
-6.38319693 -0.62683017 1
-5.86312478 -9.45769837 0
-8.01199195 -6.37219558 3
-5.45641015 0.61121616 1
-9.66484607 -8.12394308 3
3.21394189 -8.01978698 2
4.22542491 -11.43508972 4
-4.50145014 -0.15063081 1
-5.40992348 -0.86900579 1
-6.53975954 0.56100272 1
-4.64315609 -7.91320998 0
-10.44195111 -7.61063943 3
5.53585667 -10.39694031 2
-5.39933182 -9.93691260 0
-8.12900530 -8.57896948 3
3.18396463 -9.47565411 4
2.87774740 -9.96771807 4
-6.02775349 -9.72909324 0
-5.12609206 -10.10091639 0
-7.15669107 -8.95433116 0
-8.82676641 -8.18528244 3
-8.72229192 -6.56651279 3
-6.14890842 0.89749485 1
-5.31412473 -1.80225776 1
-5.92984271 -8.73252406 0
-7.04972379 -8.41612037 0
-9.38859584 -7.55005488 3
-8.94562226 -7.07231920 3
4.15563801 -9.68098120 4
-6.04870136 -9.24998226 0
-8.97953461 -7.83523507 3
-4.11245977 -1.18888456 1
3.45737601 -11.25243328 4
-4.79150399 -9.37412965 0
3.36031319 -9.51180356 4
-8.99549273 -5.86843147 3
3.06219883 -10.89805259 4
-8.67686699 -8.22745205 3
4.29663397 -8.97863893 2
-6.00731869 -1.83670719 1
4.59295916 -7.73919043 2
3.81126146 -10.19491375 4
-9.81189949 -8.11878887 3
-6.00609493 -9.77416960 0
4.84782175 -9.04763568 4
-3.83045956 -10.95807220 0
-8.43922393 -7.67478707 3
-4.05111833 -10.11462254 0
-5.67273000 -9.55048695 0
4.14078621 -10.11490381 4
4.65572329 -9.28937793 2
4.97718050 -10.06643015 4
-10.54418978 -7.54593335 3
2.70040903 -9.62855055 2
-6.57865402 1.40182934 1
4.08343618 -10.29641574 4
4.30493113 -8.94551143 2
-5.85307714 -9.23085527 0
2.93618609 -7.97155255 4
4.40000568 -9.34591354 2
3.11803941 -10.34873189 2
-5.99070065 1.33981448 1
-9.57910899 -8.20516733 3
-2.87023357 -9.74220347 0
-5.27311443 -9.42307956 0
-6.01654369 -9.83761855 0
-9.58458345 -6.90377276 3
-5.54507638 -9.49303768 0
-6.48809226 -9.24528314 0
-4.90931382 -9.58719818 0
2.76076905 -10.12531096 4
5.08249657 -10.50779168 2
5.10860463 -10.46803016 4
-6.14212740 -0.16551651 1
-4.30895256 -9.63193947 0
-11.35053476 -5.69602029 3
-9.62341561 -6.88877105 3
4.74904460 -9.20588692 2
-4.93719571 -9.49994657 0
-4.90748865 -9.42540369 0
-4.29150946 -9.29384460 0
-4.84869772 0.44651186 1
-8.21886527 -6.91368726 3
-5.97086373 0.97639754 1
-9.19222783 -6.93079136 3
5.11723404 -11.14951296 4
6.09360665 -9.01706896 2
2.79726055 -8.52339499 4
-5.22335206 -9.90557970 0
-9.27173921 -6.98667363 3
-6.03864383 -9.71807912 0
2.95810232 -10.56515408 4
-5.20878374 -12.00925297 0
-9.75861207 -6.67363222 3
-4.58514143 -10.28613611 0
4.30931001 -10.75461789 2
-9.34598448 -8.25507706 3
-4.61662253 -10.37661889 0
4.67116030 -10.74223373 2
3.63252670 -11.20105436 4
-5.96466190 -0.82574418 1
-4.78632627 -9.84468494 0
3.68504138 -8.93079282 4
-6.82836796 -9.86294915 0
-8.97875446 -8.96000122 3
6.29875655 -9.24901122 2
-9.36253373 -7.00408848 3
-9.19808617 -7.00261472 3
-6.39541814 -0.04330726 1
4.73217401 -8.07918933 2
-10.51284554 -7.38248676 3
-10.85672476 -6.37514646 3
3.52425467 -7.80715995 4
-12.03347531 -7.53806808 3
-7.04572760 -1.03059340 1
-4.24645581 -8.42932599 0
-9.69765438 -5.27974306 3
-3.33293774 -9.85795493 0
4.12700278 -9.83152159 4
-5.29082696 -10.17560276 0
4.85537166 -8.68113432 4
-5.21650878 -10.27484074 0
-5.90703610 0.19287406 1
-5.35926113 -11.33453124 0
-10.36256149 -7.88399024 3
2.44133285 -8.83042496 4
5.15167400 -9.90071402 2
-4.98253456 -0.95162151 1
-4.83268835 -7.17922316 0
3.78969004 -11.28912707 2
-3.65729654 -9.01987913 0
-9.40038519 -8.16800471 3
-5.45084961 -1.86745094 1
6.04871382 -8.94672675 2
-5.51799007 -9.45291558 0
-9.37038721 -9.14795952 3
-9.81181020 -7.25483266 3
2.12545376 -8.93708479 2
3.75977109 -9.24384216 2
4.04268927 -10.19916324 4
-7.79968789 -6.63518074 3
4.79268803 -9.98043701 2
2.72330181 -10.30688906 4
-5.24894964 -0.37815954 1
-3.85080143 -10.27652261 0
5.37166222 -9.17824864 2
-5.57598712 -1.90423622 1
-5.22959733 -10.84877236 0
5.14678020 -7.77542096 2
-9.23599580 -7.38109939 3
-4.63655252 -9.89770750 0
-9.17515466 -6.67291292 3
4.85179892 -9.26741376 2
3.35922884 -10.25295383 4
4.27564351 -7.35718792 2
-4.41247986 -10.76844470 0
-4.43956472 -11.26308278 0
4.71091747 -8.91398716 2
-6.34724403 -0.89893929 1
2.63614613 -9.85802886 2
4.21705721 -8.84342718 2
-3.77222660 -10.95785414 0
-5.47460146 -10.27774906 0
-5.51828541 -1.42291475 1
-8.82678412 -7.40666426 3
-6.28519775 -1.98068720 1
-6.27610366 -0.74913570 1
-5.33781817 0.78692713 1
-4.42079281 -0.49551183 1
-5.36037211 -9.77848397 0
4.41866996 -9.82831103 2
3.90382597 -8.97879930 4
-6.25080852 -1.90214736 1
-5.63399125 -8.33878099 0
-4.88131587 -10.73845316 0
3.64157740 -9.16297784 2
2.75418467 -9.16375184 4
-10.68092572 -7.48800501 3
-10.07461130 -9.37778752 3
-6.36303961 0.00139519 1
4.17832338 -8.12572839 2
3.62801647 -8.54305032 2
-7.70586979 -0.45592017 1
-5.06471869 1.94163708 1
-4.24794672 -10.17457961 0
4.52946972 -9.66067975 2
-9.35146442 -7.38277553 3
2.83182396 -9.56778456 4
5.39417399 -11.33380317 4
-9.74290126 -8.49909447 3
-9.28133176 -6.94560225 3
-4.19638203 -8.51590282 0
-7.71273612 -0.98427427 1
-6.76147482 0.33499352 1
-6.62021591 0.01132342 1
-4.07308119 -9.14148693 0
-4.03183359 -8.36498865 0
3.53332987 -11.26996308 4
3.06505597 -9.30581902 2
3.05851107 -7.49234524 2
-4.82320215 -11.00375409 0
3.90136968 -9.95926037 2
-9.28518397 -6.07443628 3
-8.92964019 -7.69828619 3
-10.31415291 -7.30436687 3
-4.26400862 -8.31691235 0
4.86610341 -10.77812621 4
-5.44117997 1.37053771 1
-10.56977732 -7.67332719 3
-8.84037872 -6.50013506 3
1.53369104 -9.33335191 4
-9.77210562 -7.75560167 3
4.01183682 -8.07449363 2
-7.40880247 -1.09730715 1
2.70283687 -10.29394553 4
-5.62525619 0.09761516 1
4.62485488 -9.10522229 4
3.63987398 -10.30404387 4
4.77469094 -9.36573526 4
2.96281767 -8.48913870 2
3.81322437 -6.84940029 2
-5.83857396 0.43681610 1
-5.85634453 -0.48686870 1
-10.70011853 -7.30660320 3
4.88136944 -9.34120038 2
-6.65906359 -0.10636497 1
-8.00076416 -1.74297971 1
3.29241045 -9.68220359 4
2.89126215 -10.35466555 4
-9.75738062 -8.58298567 3
4.09292989 -10.97134100 4
-5.48248250 -11.07633884 0
4.27478410 -9.23360875 4
4.39475588 -9.41959603 2
3.57643075 -8.94857082 4
-5.43100798 -0.50316829 1
-8.95804458 -7.94278868 3
-4.85910814 -8.38563296 0
-4.67947095 -9.83071145 0
-9.60834640 -6.79318352 3
-6.27383835 -10.49910275 0
-6.37423031 -10.62625211 0
4.11388570 -10.04819185 4
-4.44809776 -10.48824515 0
4.75557317 -9.92225973 2
-6.80751627 -9.65011263 0
-8.64462161 -6.90742177 3
3.51442870 -9.31336445 4
4.05392618 -10.25335422 2
3.37084985 -9.34781596 4
3.32121501 -9.36287128 4
4.06815918 -8.70978329 2
2.00908344 -9.85275539 4
-9.05050174 -7.81531426 3
4.25023235 -10.09061280 4
-6.60765462 -0.09171629 1
-9.51077355 -8.00612202 3
3.42489806 -10.85875151 2
3.08237550 -9.38095258 4
1.47522297 -7.94551495 4
-6.49541594 -8.73651870 0
-8.60105095 -6.58862505 3
-8.78157309 -9.47974390 3
3.37212350 -8.75530930 4
-4.28530184 -0.45285534 1
-4.18028291 -11.49640647 0
-9.12742951 -6.66460946 3
-6.20793062 -1.48166437 1
-9.61518544 -7.82841743 3
4.30198773 -10.23636480 2
-5.36443135 -0.51039654 1
-7.88105771 -6.72236113 3
-4.99305714 -10.48454381 0
-5.14379690 -0.44608171 1
1.88600814 -9.43671489 4
5.85235218 -10.40398475 2
-4.13239250 -8.62195034 0
3.36383765 -9.09337510 4
-5.51817902 1.08966742 1
-4.12632633 -11.16251936 0
-5.12894449 -8.96432614 0
4.47506550 -9.05486627 2
-10.01742274 -8.03656059 3
-10.57395236 -7.55272352 3
-5.64015962 -0.54490666 1
5.16588460 -7.91034283 2
-5.75086271 -8.33715625 0
-6.12476419 -0.32963253 1
-7.52978454 -1.13883073 1
-5.13004159 -10.11682856 0
2.80749720 -9.80118894 4
-9.73006848 -7.71226866 3
-5.83154276 -0.45857981 1
